video_id,clean_text,like_count,published_at,is_reply,cluster,aspect,sentiment
BHsFzDON6pA,i agree the whole premise of love deviates from the movie being a model of science dramatized this is true but we are emotional beings it works for me the music is beautiful and visually its amazing,6,2020-03-29T06:42:34Z,1,1,emotional impact,2
j3DuONZb3Ik,i get how brand colonizes the new world regardless of coopers success or doom so they can exist in a distant future humans from thousands or even millions of years ahead placed the worm hole built the tesseract making it possible for the black hole observed data to be relayed back to earth for us to have saved ourselves so all that works but im still left wondering why if the new colony starting from zero has populated and evolved technologically and in their own humanity to the point that they supposedly did why why pick that point in history to intervene they themselves were in no reported danger there have been many examples throughout history that a handful of survivors have had to carry on while so many others perished if they were so advanced and obviously knowledgeable they would have had to have an inkling of the notion of to great of a step in technology can have serious perils attached to it and why not if to save anything with their tech and knowledge go back further to prevent war or the damaging effects on the earth of the way we have conducted ourselves for millenia give us clean power teach us recycling before it got out of hand leave a note who god is or isnt hell send a space bus a couple years earlier and just help us move good movie for a movie but try not to think about it too much after its over,0,2020-09-10T01:14:38Z,0,2,visual effects and CGI,1
zSWdZVtXT7E,bad movies really arent nolans thing,1,2014-05-17T09:00:48Z,0,1,acting and performances,0
j3DuONZb3Ik,if years passed why does she look to be in her s,0,2020-03-28T06:43:18Z,0,0,ending,1
j3DuONZb3Ik,well time is relative my friend,18,2020-03-07T08:20:36Z,1,0,story and plot,1
j3DuONZb3Ik,who didnt understand this movie noobs,0,2020-03-29T16:00:54Z,0,1,story and plot,0
j3DuONZb3Ik,i just dont understand how humans from the future protected cooper and allowed him to enter the th and th dimensions if humanity ceased to exist because they couldnt ever find the th planet how are there future humans somewhere out in space who can use cooper to go back in time and save humanity after humanity has already ceased to exist wouldnt we all already be dead seems impossible,0,2021-03-11T14:53:42Z,0,2,science and physics,0
j3DuONZb3Ik,has it already been years feels like tops i think there might be a black hole in my brain or something,0,2021-08-13T02:50:03Z,0,2,ending,0
BHsFzDON6pA,i was only able to understand about of the dialogue in this movie with my tv volume at this alone made it a horrible experience,1,2024-06-15T14:22:52Z,0,1,story and plot,0
j3DuONZb3Ik,how can anyone not like this movie its the biggest mindfck of all time loved every minute except for anne hathaway shes basically the worst,0,2020-07-05T21:16:20Z,0,1,acting and performances,0
j3DuONZb3Ik,i still dont get it im actually more confused,0,2022-01-14T00:44:47Z,0,0,story and plot,0
qhW1HfSuPVQ,actually this is a really good video,0,2021-02-04T13:56:29Z,1,3,visual effects and CGI,2
j3DuONZb3Ik,it a time paradox loop they keep on doing the same over and over because by going to the black hole the first time they are stuck in it until they get right so he did at the end by sending his daughter a complex theory how to beat gravity,0,2020-07-28T04:22:47Z,0,2,ending,1
BHsFzDON6pA,i have a strong underlining of the end point you were referring to and i agreed the first play through of the movie until i replayed the last mins or so of the movie i think the movie ended perfectly and i also feel that matthew mcconaughey and anne hathaway built up a great emotional attachment that were relayed very well to the audience if they would had ended it without the direction of pointing him to find her it would have been a waste of their character involvement after watching this movie the first movie that came to my mind was inception little did i know that both movies were done by the same director so i give this movie a i would go deep into why the a rather then an a meaning perfect its just i felt there were some things that could have been made simpler and some things were too simple but all in all great movie,0,2015-08-07T09:49:41Z,0,1,ending,2
BHsFzDON6pA,following b insomnia a interstellar a batman begins a the dark knight a the dark knight rises a the prestige a dunkirk a memento a nolan is up there with kubrick and hitchcock where they have no bad films,1,2017-07-23T12:51:47Z,0,1,ending,1
j3DuONZb3Ik,you know a movie is confusing when you watch a youtube video explaining the movie and still dont understand what on earth happened,0,2020-09-01T22:13:02Z,0,1,visual effects and CGI,0
zSWdZVtXT7E,my bday gift this year interstunner xd,0,2014-05-17T02:46:50Z,0,0,music and soundtrack,2
zSWdZVtXT7E,does anyone know this music for this trailer its amazing,0,2014-10-04T11:35:30Z,0,1,music and soundtrack,2
qhW1HfSuPVQ,i dont think youve grasped the concept of time taking physical form in the singularity bro,73,2014-11-09T23:13:54Z,1,2,science and physics,0
j3DuONZb3Ik,he affected the second hand on the watch with the use of the th and th dimensions time and gravity which humans normally have no access to,0,2021-09-28T19:35:51Z,1,2,science and physics,1
j3DuONZb3Ik,this is clearly the best film ive ever seen,0,2021-10-02T11:51:07Z,0,1,acting and performances,2
qhW1HfSuPVQ,they lived on the inside skin of a cylindrical space station it wasnt folding or anything the visual you are talking about was likely a solar power collector,0,2016-11-28T20:37:29Z,1,2,story and plot,1
j3DuONZb3Ik,norce yeah i did in the same way that i go to a restaurant thats hit or miss on rare occasion in the hopes that it might have changed but thanks for noticing that i clicked on the video,15,2020-04-03T10:09:18Z,1,0,visual effects and CGI,1
qhW1HfSuPVQ,ill like to think that im those artsy fartsy guy but stuff like this and mouse x makes me felt cluelesseverything after ejecting was like wahhow can he communicate when others were outdead or destroyed anywaysafter reading some of these explaination question is the only important questwho are this future humanswhy does it sound so much like the chicken n egg thingwould make more sense if it were multiuniveresewith one helping the space cooper rather than a single universe linked by wormholes and black holes at the end of the dayall i wanna say is thatalienscome visit earth if u existlol,0,2015-03-26T11:59:52Z,0,2,science and physics,1
BHsFzDON6pA,this movie is literally my favorite movie it is better every single watch that is why its amazing,1,2024-12-13T22:16:46Z,0,1,visual effects and CGI,2
BHsFzDON6pA,if you know what is a gravitational singularity you will know what is bigbang if you know what is a bigbang you will know what is supernova if you know what is a supernova you will know what is a blackhole if you know what is a blackhole you will know what makes the universe if you know what is a universe you will know everything we know now because the light we can see if you ask me how big is the universe i will tell you it is still expending the astronomers have measured the age of the universe to be approximately billion years old because of the connection between distance and the speed of light kilometers per second this means they can only look at a region of space that lies billion lightyears awaydoesnt mean that the universe is that small what you really wanna know is only percent of the universe contains any matter the rest of is just empty space or dark matter while space expending energy decay and becomes dark matter now you can watch the new movie intersteller if not you will never truly understand the movie bigbang bigbang,0,2014-11-10T17:24:46Z,0,2,clarity and complexity,1
qhW1HfSuPVQ,this video is actually quantifiably good,1,2021-11-03T20:24:03Z,0,3,clarity and complexity,2
j3DuONZb3Ik,i met a guy once years ago who explained the entire spacetime continum to me in such detail that i felt as if he had learned to bend time himself i felt he was another einstein but he was much younger then many years later i watched this movie which described many of those things but the film still doesnt explain it to the degree he did it made me more astonished,26,2021-09-09T22:31:50Z,0,2,visual effects and CGI,2
qhW1HfSuPVQ,this video is very helpful,0,2020-09-01T15:44:37Z,0,3,directing and vision,2
j3DuONZb3Ik,what if this is how einstein made theory of relativity,0,2020-07-11T19:17:44Z,0,2,science and physics,1
j3DuONZb3Ik,so the story is a paradox,0,2020-03-05T19:57:53Z,0,2,story and plot,1
j3DuONZb3Ik,cooper had decided to go into the black hole because of life support there wasnt enough of it left to get both him and brand to edmunds planet thats why he did it not because of weight,0,2025-05-16T18:14:44Z,0,2,science and physics,1
qhW1HfSuPVQ,this is a really good video wow,0,2020-09-02T21:29:06Z,0,3,visual effects and CGI,2
qhW1HfSuPVQ,waitt i have a doubt it was cooper who showed them the coordinates right but why would he do that if he didnt want him to go in the first place he told him to stay like he didnt know that they were the key to all this when he did that he realised it afterwards right,0,2025-03-20T20:05:52Z,0,2,directing and vision,1
j3DuONZb3Ik,thank you i need to rest now,0,2022-05-03T21:09:02Z,0,0,ending,2
zSWdZVtXT7E,i love how such fictional movies make some people believe this actually can happen and even question the possibility i feel sorry for you all simply put your bones will be dust before humankind can even think of such possibility i recommend enjoy your stay while it lasts,0,2015-03-27T11:19:03Z,0,1,story and plot,1
j3DuONZb3Ik,people really didnt understand this movie,0,2020-03-30T16:07:36Z,0,1,story and plot,0
